,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
300,mindfulnessmeetingplace,a,4,2022-12-11 01:52:42.165590,name found,Anne Sussman,"Maplewood, NJ, USA",515 followers,English,Joined in Apr 2019,"Anne is the founder of Mindfulness Meeting Place & author of ""The Bliss Buddy Project- How Sharing Gratitude Increases Joy"". A certified Mindfulness/ Meditation Instructor, MMI Mindfulness@Work Trainer. Work with me in person/virtually. Whether beginner or seasoned meditator or to bring Mindfulness training into your organization, Anne can help you attain clarity, feel less stressed, sleep better, increase focus/productivity, and attain greater peace and wellness.  ...read more",https://users.insighttimer.com/L5F8J1g9E1A0z5E6P1h7H5u2k6u0q0r2W0K3X6s2M2B3f0Z0s9K3v1b2h3U2g8z6M7J7a5e7D5x4L6W7u9v6c2w7v7E2Y0c9L7T4/pictures/square_medium.jpeg
301,annevetter,a,4,2022-12-11 01:53:01.191706,name found,Anne Vetter,"Münster, Germany",515 followers,Deutsch and English,Joined in Mar 2020,"Anne is a meditation teacher, coach, hypnotherapist, and public speaker. As an instructor for the Chopra Center and member of the Tony Robbins leadership team, she blends teachings for inner wisdom and transformation with modern science and ancient wisdom. 

After 12+ years with the top Management firm, Booz Allen, she moved from Germany to Arizona, assisted hundreds of people in private and corporate settings throughout the USA, Europe, India, and Bhutan to de-stress and create more fulfillment and ease in life.

...read more",https://users.insighttimer.com/u5S7z6Y6N1S1r0H6s4B3L3n6D4E7p4X5V0A0U6k7X7b7Q6b7r9Q4M7R5y9S8K3S3R6r6E0g3g0e7W4U0G7u2z4D2C5p6U2s9c5W6/pictures/square_medium.jpeg
302,andrewdaniel,a,4,2022-12-11 01:53:46.302896,name found,Andrew Daniel,"Nashville, TN, USA",510 followers,English,Joined in Jan 2021,"Andrew Daniel is the author of ""Awaken to Your True Self"". He is the director at the Center for Cinesomatic Development, advancing his state-of-the-art healing approach Cinesomatics. His first work ""Holistic Sex"" was published by Mindvalley in 2014. Andrew also advises at the Alan Watts Organization....read more",https://users.insighttimer.com/Lwtqk0zDAshAFYcuF5ZtrFEsbqo1/pictures/square_medium.jpeg
303,andrianacrawford,a,4,2022-12-11 01:53:48.988049,name found,Andriana Crawford,,509 followers,English,Joined in Jul 2021,"Andriana Crawford is a Toronto-based yoga and meditation teacher and multimedia creative. In May 2020, she created the community Black Yoga Society from her personal struggle to find Black-owned yoga studios and teachers. Her goal is to promote mindfulness and unabashed creative living to anyone who will listen....read more",https://users.insighttimer.com/SmsMLUm4AnbBrR2HosB2AKrBhdH2/pictures/square_medium.jpeg
304,adrienneione,a,4,2022-12-11 01:53:51.634448,name found,"Adrienne Ione, PsyD","Tacoma, WA, USA",508 followers,English,Joined in Oct 2016,"Adrienne Ione serves the global community as a dedicated and curious geriatric integrative health practitioner. As a dementia practitioner, personal trainer, yoga therapist, guided meditation teacher, public speaker, research health psychologist, and freelance writer, she is passionate about trauma, grief, dementia, and yoga. When she is not working with participants or writing, she's painting on canvas or spending time outdoors with her family....read more",https://users.insighttimer.com/m0r0Y1t6V7H6X8z8H0Z2B4p8W7W9N1C0Q0c5K6W5c5K4d2M0K9J7j5z2m6Q0v5s4x6Q5M8g0s3M8g4C7P1G2q7P9G1E5r0K0G4K6/pictures/square_medium.jpeg
305,amandadicristina,a,4,2022-12-11 01:53:54.355106,name found,Amanda DiCristina,"Ubud, Indonesia",508 followers,English,Joined in Apr 2020,"Amanda DiCristina is a psychotherapist, meditation teacher, and the founder of Connect Back to Center. Amanda traveled to the sacred land of Rishikesh, India to study meditation rooted in the Vedic tradition. She has organized meditation retreats & hosts meditation circles in person & online. Amanda lives in Bali with her husband & one year old daughter on an eco resort. She is passionate about assisting others on their journey to an awakened heart....read more",https://users.insighttimer.com/Z7d0d1H3b8n6u4n6g1X9G3u3t7q4s8V9H1L8T3k1J6m9Z4c7e4E3r6t4f6U0d7Z8p8t6m0E7w1J5G5q6Q5c4S5D1d0c3c2G1G6j9/pictures/square_medium.jpeg
306,breathecalmuk,a,4,2022-12-11 01:54:19.203516,name found,Amy McMillan,"Guildford, Surrey, UK",505 followers,English,Joined in Jan 2019,"Amy is an experienced mindfulness & yoga teacher.  She has first hand experience of the power of these transformational practices to calm anxiety & enhance wellbeing.  She loves guiding others to reduce stress, build resilience & boost vitality.  Cultivating self-compassion is a key element of her work.  She is an eternal student & is committed to deepening her well-established meditation practice.  She has two children & lives in Surrey, UK....read more",https://users.insighttimer.com/Z9D3W9q8S6a0T5Z3x6s0Y6e3b7u8H8b9T6v1L8M0E5Y8A9Z6s8h8Q9K2Z7N7A2c6F3f6Q5n6d7j4m5x4F4L5M3X0L1E6e2g6j0e3/pictures/square_medium.jpeg
307,annasofia,a,4,2022-12-11 01:54:37.990460,name found,Anna SOFIA,"Lisbon, Portugal",504 followers,English,Joined in Sep 2019,"Life coach, master healer, channeler and DJ. I have immersed myself in the tradition of India for 6 years, combining Western psychology and Eastern wisdom. My joyful way of delivering deep insights in everyday language translates directly into your Soul.

I meditated 2 years in a cave in the Himalayas learning from an ancient sage. Get my book with channeled messages from there on amazon: ""A Simple Book for a Simple Life: An Oracle from the Himalayan Sages""

...read more",https://users.insighttimer.com/n1y0m4A3j5w9F4V0b5Y4E2k2E1J3a7h8W7j4V0G9u9x7H9W4n3f1v6D1Q8z2d1y0n6e5k8F6D6n5M7r4m2D6G3G8z5M2y9J8J5X3/pictures/square_medium.jpeg
308,andreaashley,a,4,2022-12-11 01:54:40.746327,name found,Andrea Ashley,"Toronto, ON, Canada",504 followers,English,Joined in Mar 2020,"Founder of The Holistic Beauty Experience; A virtual community with a mission of making Holistic wellness accesible for all & redefining the narrative on beauty.

Andrea is a holistic life coach, yoga teacher and retreat facilitator focused on helping people release emotions, break blocks and live their happiest, authentic lives.

She creates beautiful experiences where judgment does not exist, genuine connections are encouraged, sustainability is a priority and self-love is the goal....read more",https://users.insighttimer.com/j3X4p4s0g9P7Y9x3n6X7Z5U6D1c4h6j9P0g3S0y6H0h4h1x8a6X1M4q8b6c5W2j9P6r5H9p2R4p3x9P5Z3q4E8d6Q2W0d2Q1g7K2/pictures/square_medium.jpeg
309,amitaschmidt,a,4,2022-12-11 01:55:03.605667,name found,Amita Schmidt,"Hawaii County, HI, USA",496 followers,English,Joined in Mar 2018,"The most valuable thing you can do is awaken to your true nature in this lifetime.  For 25 years Amita has taught as a Vipassana Buddhist meditation teacher. She was a resident teacher at Insight Meditation Society (IMS). She has also worked for 35 years as a licensed psychotherapist in healing trauma, depression and anxiety. She cares about helping people with depression and anxiety awaken. Amita is the author of the biography, ""Dipa Ma: The Life and Legacy of a Buddhist Master.""...read more",https://users.insighttimer.com/f9k6r2P2y4T3L6Z2Z4V1V6n1Z5C3X5u6k0b0g0t4d6q0n7F8n6E8P1L4n4R3A6j1S1a1z8G0f9y7V4g5C9c0D8W7X7A7U3D7t4b1/pictures/square_medium.jpeg
