,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
10100,elemente-se,m,102,2022-12-11 12:50:05.069301,name not found,,,,,,,
10101,pub16090743,m,102,2022-12-11 12:50:07.670085,name found,Mikayla Mitchell from Calm Your Koshas,"Melbourne, Australia",177 followers,English,Joined in Jul 2020,"With an open-hearted and authentic emphasis on growth, healing and transformation, Mikayla focuses on uniting the therapeutic energies of meditation, yoga & Reiki to cultivate healthy habits and a peaceful life for all. Weaving her inner wisdom, experience, intuition, and passion for being of service, she empowers people to find self-love and their inner truths through compassionate investigation of the body, mind and spirit....read more",https://users.insighttimer.com/u0G2D7e8F1F3j4c8v9g3F2z8c1u6U0F2c3v8A0B1E4s5w7v8E1Q7k3L1M6q7T3q7x9x0Z9X9G5s4e2u3U9M1T0P5w9E1X7g5c6u5/pictures/square_medium.jpeg
10102,meghanpherrill,m,102,2022-12-11 12:50:26.538419,name found,Meghan Pherrill,"Nova Scotia, Canada",177 followers,English,Joined in Aug 2020,"Meghan Pherrill is a meditation and yoga teacher, a Yoga Alliance continuing education provider, and Human Design Guide. She is the creator of Balance by Meghan; a platform designed to inspire and empower others to begin and maintain their yoga, health and wellness journey. Meghan is the host of Balance Your Life podcast. She loves leading her students through modern-day guided meditations...read more",https://users.insighttimer.com/HgTPHp0AiXepoL6VlDyayZgdtxp2/pictures/square_medium.jpeg
10103,pub10978501,m,102,2022-12-11 12:50:49.701894,name found,Melody Zendegi,"Ankara, Turkey",176 followers,Fārsi,Joined in Nov 2019,I am a sport psychologist with almost 12 years experience of being a yoga instructor. ,https://users.insighttimer.com/V1N5n7R2V0r3w2m2p1g7G0b5c7r2M6V0Y4g7M1Q8X7G9A3v1B3h0T1z4W3q6M2c8v5g8n9c6Y9n9e0C9m8B6e7r0p8h2L0u7r6D2/pictures/square_medium.jpeg
10104,mennovanwieringen,m,102,2022-12-11 12:51:08.538700,name found,Menno van Wieringen,,174 followers,Nederlands,Joined in Aug 2021,"Menno is een liefdevolle, gepassioneerde, energieke en trotse vader, coach en IT professional, die mensen helpt het beste uit zichzelf te halen. Menno heeft de kracht van meditatie en visualisatie zelf vele malen ervaren en gemerkt hoe dit kan helpen om tot rust te komen, duidelijk te krijgen en kan helpen om dingen beter te begrijpen of in perspectief te plaatsen. Menno gebruikt hierbij graag verschillende NLP technieken, die hij tevens toepast in zijn coaching gesprekken. Als NLP coach helpt Menno Ambitieuze ouders werk en privé te combineren en meer te genieten van hun gezin en hun werk....read more",https://users.insighttimer.com/OfrdOsWfhFe3gkL1TyYzV7HWPO62/pictures/square_medium.jpeg
10105,marita,m,102,2022-12-11 12:51:27.391992,name found,Marita Espada,"New York, NY, USA",174 followers,English and Español,Joined in Jul 2020,"Marita is the host of the Turning Point Podcast and the author of the upcoming book, A Renegade's Journey To Stillness.

As a mindfulness coach she specializes in secular mindfulness trainings and techniques, that help people from all ages. She has trained with world-class teachers like Pema Chodron, Joseph Goldstein, Kamala Masters, Steve Armstrong, among others. She has also completed several certifications with Harvard and Princeton University focusing on mental health, Buddhism and Modern Psychology....read more",https://users.insighttimer.com/L3h5c5D8P9p2x9d5e0S9k3c1T2M6e4G1a4c1K0n6u5P9w6U2H8Z0R7w9u1e1t2q7q3R7U4H1H4T1g7M0B9D5N8H8R3D1v0q2J1A8/pictures/square_medium.jpeg
10106,mandyjomcmurray,m,102,2022-12-11 12:51:50.243678,name found,Mandy Jo McMurray,"Kitchener, ON, Canada",173 followers,English,Joined in Apr 2019,"I am a woman who wants to empower others. I have 5 children and I wanted to make meditations for them and others. I hope you enjoy them.
Thank you, Mandy

",https://users.insighttimer.com/D1Y3e6h4V8P8v1A0J1D2U7E7m2X3U2Q2q7s3C9D2Y9n3j7V0e2Z4C5F5y6M4W8z2s0U5e6A1w6j8W8c9h3B9b2C2h5J8D3V1u9x1/pictures/square_medium.jpeg
10107,selfcarewithmorgan,m,102,2022-12-11 12:51:53.006492,name found,Morgan Fitzgerald ,"Melbourne, Australia",173 followers,English,Joined in Aug 2020,"Morgan FitzGerald lives in Melbourne Australia and is a mental health advocate, initiated spiritual priestess and crystal healer. Morgan works as a corperate trainer and regulary runs mindfullness and personal wellness workshops right across Australia. With a passion for meditation, the meditations he releases aim to help us all feel more grounded, resilient and connected to something so much bigger than just us. ...read more",https://users.insighttimer.com/5TrB8p8gYgacTHE6L6YYXGJNELM2/pictures/square_medium.jpeg
10108,marcbalcer,m,102,2022-12-11 12:51:55.605256,name found,Marc Balcer,"Wayne, PA, USA",172 followers,English,Joined in Dec 2018,"Marc Balcer brings a passion for self-discovery within group settings to the Center for Self-Care. He has created innovative programs including Mindful Tools for Stress Management and Men Sitting By A Fire. He has completed the practicum in Mindfulness-Based Stress Management at the Penn Center for Mindfulness and trains regularly with his guiding teacher, Sudhir Jonathan Foust. Marc teaches Social-Emotional Learning at The Shipley School in Bryn Mawr, PA....read more",https://users.insighttimer.com/h2S1u1Z6D4y3q1U3T3F0X4M0H2C3j4R5r9J7g7u2c0G6p1K1G8Z6y8s6M9G8u9f9a9S8g7W4v0Y2G8e8s4H0x9E8Q6V9z3y8U2Q0/pictures/square_medium.jpeg
10109,lespace,m,102,2022-12-11 12:52:14.413606,name found,Marc Tomkinson,"Sydney NSW, Australia",172 followers,English and Français,Joined in May 2020,"Sound journeys for your mind, body & spirit. The VOID Experience - Quantum Sound Immersions - Sound Healing - Neuroscience - Meditation - Yoga DJ - Deep House Yoga - Swiss Hung Drum - Ecstatic Dance - Cacao Ceremony - Conscious Clubbing...read more",https://users.insighttimer.com/G6x1Z6J4q4f4T9M5w4S7F3G8g8n3L1P3Y4X7y3h1y1n2G8G4Z4w1w0z1y0Y7t6N8d3y3c2E4d5Z1Y8W3a8F1R0H4H8C3x5r1J8U7/pictures/square_medium.jpeg
