,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
2500,receiveinc,c,26,2022-12-11 08:28:04.579460,name found,Charmaine Stattman,"Colorado, USA",295 followers,English,Joined in Mar 2021,"Charmaine is a professional self love practitioner.  Her path in offering guided meditation, medical intuition, Reiki, intuitive readings, and yoga to community continues on a passionate and magical trajectory.  

Receiving from Charmaine is not just about the service experienced.  She is deeply passionate about nurturing and connecting to humans, plants, animals, and Mother Earth.

Charmaine's meditations are channeled from her spirit guides....read more",https://users.insighttimer.com/JArY7KDG7jZVUvI8bk9NIQXl1bD3/pictures/square_medium.jpeg
2501,universosoueu,c,26,2022-12-11 08:28:29.607328,name found,Calm in Universe,"Aveiro, Portugal",294 followers,Português,Joined in Jun 2019,"Desde cedo Insatisfeito com a formatação da sociedade em procurar a solução e respostas dos problemas, no exterior. Apesar de alguns desvios a vida sempre me ""empurrou"" para um olhar interior e ao estudo do Dharma nas suas várias manifestações. 
Partilho ensinamentos que adquiro e pratico diariamente, com o intuito de estar mais perto do meu estado natural e da nossa união intrínseca com o todo.

...read more",https://users.insighttimer.com/a0n2M3A8W9H2j3S5q6j5j0c3S6h7G9C7g2n2Z1N3N0K3c8E4Y2p8j4P6d7U5s2N0R5y0L6q5u8N7f8k2J4u1B2S8f2b8u9K8w4N4/pictures/square_medium.jpeg
2502,budofitatforty,c,26,2022-12-11 08:28:48.505581,name found,Cynthia Zabbat,"Beirut, Lebanon",293 followers,"English, Français, Español and العربية",Joined in Aug 2021,"Mixed Movement Athlete. Budokon Yoga and Mobility trainer. 
Bdk Yoga is part of Bdk Martial Art System - including mobility, calisthenics, BJJ, Muay Thai. 
It is a transition based flow, created by Cameron Shayne in 2001.
Joining efforts with his wife - Melayne & their team, they host and manage the system through Teacher Trainings, regular classes, workshops and camps for professional & casual athletes at BDK University & Retreat Montana (US), online sessions and around the world....read more",https://users.insighttimer.com/v2W4u1g2v0u5p6w2m4y2Y5d8S3P0T6A9b2k6d5e4v7V5W1P1u6z2b8L5w2K0W4x9A1D9E7H9P7M6u0j6f3G7z6j9R5N0y6S4S7M9/pictures/square_medium.jpeg
2503,christelveraart,c,26,2022-12-11 08:28:51.087676,name found,Christel Veraart,"Sedona, AZ, USA",291 followers,English,Joined in Mar 2019,"Christel Veraart is a composer, musician and singer. She has recorded a number of albums, and has received multiple awards. Her music has featured in film, dance and stage productions, and was recently broadcast on acclaimed US radio programs Hearts of Space and Night Tides. Christel’s music is described as ambient, meditative, avant-garde classical. Her compositions range from solo and small ensemble to large orchestra, drawing on a wide variety of musical and cultural influences. ...read more",https://users.insighttimer.com/E3U6m4h1b1r2u3c9C5Q4y3U1z5u8y7z8S7f8p8t7z6S8x0r3s9e0z6F1h3f8v1h0w4n0f6U0t9L8c5V4f3w5D1K2Z2N2v9c7L3r0/pictures/square_medium.jpeg
2504,chriskotlowski,c,26,2022-12-11 08:29:09.850006,name found,Christine Kotlowski,"Stoughton, Wisconsin, USA",290 followers,English,Joined in Jan 2021,"Christine Kotlowski is an author, fitness educator, meditation guide and founder of Rise Up 21.  As a business owner, she is an authentic leader who helps others to become their own best friend.  Her greatest attributes are her infectious, positive nature, her ability to thrive through adversity and the wisdom she shares through life’s experiences.
Her first book is “My Mom’s Gone, Now What?”...read more",https://users.insighttimer.com/hnvUahPLpSfxLKtXCIV7ms4bCQ03/pictures/square_medium.jpeg
2505,carolineinspired,c,26,2022-12-11 08:29:34.737273,name found,Caroline Inspired,,289 followers,English,Joined in Jul 2021,"Caroline is all about slowing down, being present, asking why, keeping the vibes high, the wisdom deep + creating real connections with people + life all by living a yoga inspired life.",https://users.insighttimer.com/RWyMRjjCLmeImlF5KKzPfsUEcLz2/pictures/square_medium.jpeg
2506,camilleathomas,c,26,2022-12-11 08:29:53.774054,name found,Camille Thomas,,288 followers,English,Joined in Aug 2020,"Camille's purpose is to help people, primarily women of color, not only envision but experience the amazing lives they were created to live by offering unwavering support, focus, and tools that help take their personal and professional lives to the next level. After the deaths of many close relatives, she found herself in deep grief, wrestling with invisibility and trying to find her voice again. Camille often turned to affirmations to heal, mend and encourage herself.
...read more",https://users.insighttimer.com/s5B8m8f1k5C4B4Q8Z0T8m4s3C6L7E0D6z7e9c8V3L5x0K2r2X9d2Y5E4J9c0W6G6a2a2E8t2p3S9n2x5U1v4D2A4x7U2m9L6d3Z9/pictures/square_medium.jpeg
2507,chelseasharp,c,26,2022-12-11 08:29:56.485875,name found,Chelsea Sharp,"Sydney NSW, Australia",286 followers,English,Joined in May 2019,"Chelsea is a yoga teacher and naturopath who's passion lies in combining her knowledge of yoga with natural health to cultivate bodily awareness. She hopes to inspire people to find a deeper aspect of themselves through their practice and to carry this awareness throughout their daily life
...read more",https://users.insighttimer.com/m6k2q5q8p8C1v6P7T0X6s2j0r2u5X1r3Z4U0e0C5U9p6m5y3P9u2b1u2m1X2A2Q3G3Q0y8e8F0s3K1p6S2S8E5x6t6c6H3v2D5W6/pictures/square_medium.jpeg
2508,kamaroodidji,c,26,2022-12-11 08:30:19.276835,name found,Cristiano Araujo Silva,"Niter�i, State of Rio de Janeiro, Brazil",286 followers,,Joined in Aug 2018,Som é vida. Músico estudante do som universal.,https://users.insighttimer.com/M7k2Q1P8m9p1n9f4S1n3T2r8u5X0y4A7S9T9q2T2b1Y5A7J2Y5C3N4c9L6j2N2P6g3N3f9N9t9w1J1y0z2W9G0F2E6F1x1V5c5V3/pictures/square_medium.jpeg
2509,cjhealth,c,26,2022-12-11 08:30:22.102815,name found,Crystal Johnson,"Vancouver, BC, Canada",286 followers,English,Joined in Jan 2020,"Crystal is a counselor who aims to bridge the gap between physical illness and mental wellness.  She is a writer, meditator, and yogi. She brings together professional knowledge and personal passion in supporting people to live and thrive in the midst of whatever life brings....read more",https://users.insighttimer.com/L0S3p1B0L2Q1z8C8J8p2x9p4Q0s5F4W2p8w9x0h6k2W7x8G9T8v1v0X8D1y4h6N5P1D8R7a5V9d5Y6U8k2p9K1j2n1P0L3z1w9a4/pictures/square_medium.jpeg
