,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
5100,gailweissert,g,52,2022-12-11 22:47:23.162139,name found,Gail Weissert,"Denton, MD, USA",2.6k followers,English,Joined in Sep 2016,"Empowering you to change the thoughts in your mind, so you can make the changes you would like to bring about, to better your life, and in turn, the world around you. My main focus is help you understand yourself better, leading towards growth and change, in your self-determined direction, to improve the quality of your life. 20 years of practice in the realm of hypnotherapy has shown me the amazing power of the mind to bring about great change in even a limited number of sessions. ...read more",https://users.insighttimer.com/c9U7y9j9n7G1U0d5Z9e6F0r4z4F8V3t2t7X0U7k8h9q5a1k3T5H5P4X4r4S8e7X1M5K9k5j1V9C5V9C6s1D9A5A8a5d6D5Q7W3q1/pictures/square_medium.jpeg
5101,gulmiramamedova,g,52,2022-12-11 22:47:42.065787,name found,Gulmira Mamedova,"London, UK",2.6k followers,English and Русский,Joined in Jun 2018,"Love comes from within yourself, not from outside. Respect comes from withint yourself, not from others. Only you can accept or reject yourself, not the others. HEALTH comes from keeping your thoughts clean and foods whole, not any other way. Functional Nutrition, Psychology and Esoterics combined - make a perfect sense where body, mind and soul work as a perfect team....read more",https://users.insighttimer.com/Q4t4F3R0G2B8b9J7H7Q9B8G8H3f0E4J2J7a7m1F0X5F6M9w9a9r6t6j9f9G1s9y4n3W2q8z8b3L2J8Q2x4g2g1p2q5P4a1Z1F2y9/pictures/square_medium.jpeg
5102,gaelforceaudios,g,52,2022-12-11 22:47:44.836874,name found,Gaelforce Audios,"Dublin, Ireland",2.5k followers,English,Joined in Sep 2016,Hey there. I am an Irish guy who likes to create meditative and sensual audios. I hope you enjoy.,https://users.insighttimer.com/T7U2X0y9F6V3B0C8x4z4D0L5v1V6K0y9u6e9p5L7G6P8u2f9M2K2L6A7J8B4u4s0J9A4k5y4c5B7X0Q9D1g1z4n9s0e0B8g8Q8L1/pictures/square_medium.jpeg
5103,pub13882890,g,52,2022-12-11 22:48:08.183364,name found,Gold Soul Affirmations,"California, USA",2.2k followers,English,Joined in Apr 2020,"Welcome to Gold Soul Affirmations, a meditative channel by Project Alchimie to help all beings and the Gold Soul Collective community integrate and elevate mind-body-soul-spirit-being. Let's use this time to clock out & tune into all there is. 

...read more",https://users.insighttimer.com/s0u2F0u3y4M2j9j4f8P7S9G9k7y2a8j4q0w5f4L0r9z2k3a3S1m2D8N0L0K9F5t0L4N6R9Z8g1y3y9B1U2V3r3F0Y8Z0n3J9v6w8/pictures/square_medium.jpeg
5104,gillianwhite,g,52,2022-12-11 22:48:11.907272,name found,Gillian White,"Calgary, Canada",1.7k followers,English,Joined in Feb 2018,"Gillian is an Initiated Priestess, Soul Coaching Trainer, Feng Shui Master, Energy Healer and Natural Witch. She dwells in a world of enchantment and has an innate ability to unleash one’s own soul’s magick. It is Gillian’s calling to support one in remembering their ancient wisdom and connect with their mystical roots....read more",https://users.insighttimer.com/h4e1c4b2V9r5N4z2R8u9n0R7t4M6r7G2s5A5g1R1H8P3a3Y0p8g8n3t3p2R1F4e9v2r4E2Q6S8A5G7t3p4w6K1L2Z2K4T7H5P2t6/pictures/square_medium.jpeg
5105,gretchenbouchard,g,52,2022-12-11 22:48:30.820410,name found,Gretchen Bouchard,"Chicago, IL, USA",1.6k followers,English,Joined in Sep 2020,"Gretchen Olivia Bouchard is an Intuitive Healer, Light Language Priestess & Karmic Advisor. She weaves together a unique lineage of Advanced Sound and Light Energy Healing Tones & Frequencies with her voice during her sessions and meditations. 

A Divine Channel she invokes the knowledge and wisdom of her own transformative healing journey to teach and inspire others on the Ascension Path. 

She is here to support you in uncovering your light, remembering who you are and claiming your Sovereignty....read more",https://users.insighttimer.com/pCxx5A3wOaZSA75p3ID1GhLZkwP2/pictures/square_medium.jpeg
5106,greenmountainfoxrun,g,52,2022-12-11 22:49:17.747501,name found,Green Mountain at Fox Run,"Ludlow, VT, USA",1.6k followers,English,Joined in Nov 2016,"A women's retreat for healthy weight and well-being. A pioneer in the non-diet approach to end eating and weight struggles, Green Mountain at Fox Run is a women’s retreat dedicated to helping women develop a healthy relationship with food, exercise, body and self. ...read more",https://users.insighttimer.com/N6u9X8Y8C7V1S4N9b4U6e6J0U7n4e0w5H1U8D0s5F2d4M0F5V7V9y5C3V0v3D1Z4h9f9D5d7C4v9p4A6W7A7u9D7F4W0M3s1z5G5/pictures/square_medium.jpeg
5107,gladysellen,g,52,2022-12-11 22:49:20.549111,name found,Gladys Ellen,"Rhode Island, United States",1.5k followers,English,Joined in Dec 2017,"Gladys Ellen is a Spiritual Advisor, Intuitive Life Coach, Gifted Medium, and Holistic Healer guided by Angels. She is one of Southern New England's most credible and authentic spiritual intuitives empowering you to say Yes to life! Her favorite quote is: ""Be kind whenever possible. It is always possible."" ~Dalai Lama...read more",https://users.insighttimer.com/q7Y5j0z3n5J1u7W3c7P6L8m9H8Y9j1R1j4A7G8a2A5R7r8G3q2D3f1V0b0X2P3d2W9r3W4c2z8S8y1x0n0x1a4t2X0H0q3N8c7j5/pictures/square_medium.jpeg
5108,gennarosegiannetti,g,52,2022-12-11 22:49:39.383361,name found,Genna Rose Giannetti,"Yavapai County, AZ, USA",1.5k followers,English,Joined in Mar 2020,"Genna Rose Giannetti is a world-renowned, Spiritual Love coach and teacher. Genna Rose focus is love coaching, spiritual coaching, healing trauma, inner child work and sacred sensuality. Genna Rose has dedicated her life to helping people find their spiritual path, their destiny, finding greater joy and happiness. Genna believes that two things can truly change and shift the world, 1. Love and 2. Meditation.
Live Monday-Friday...read more",https://users.insighttimer.com/S4h5e1t5Z0m6K0C5h5J3b5r0T0F2q0G1C0D0c1Z3T8N6R3y0n1u5d6a3g6w7x3y1d9n9H8q7q3w9W3d5m1a8n4h8e3p0v5e8J4s5/pictures/square_medium.jpeg
5109,gustavogitti,g,52,2022-12-11 22:49:58.468690,name found,Gustavo Gitti,"S�o Paulo, SP, Brazil",1.5k followers,BR. Português,Joined in Sep 2016,,https://users.insighttimer.com/x3L4s8a9x7p7u3P9W0L1y9h5x0N0N0q8H8D3A1t3E8b6Z1m0k3k7s3t9D2p0R7D8V5b3V5W1T7T1h4Q6j9H9a9P9T0Z3w3R1V2g9/pictures/square_medium.jpeg
