,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
7400,jimeppelin,j,75,2022-12-11 17:01:47.594935,name found,Jim Eppelin,"Atlanta, GA, United States",3 followers,English,Joined in Apr 2020,"Meditation teacher, energy healer and holistic lifestyle coach.",https://users.insighttimer.com/m2S8w0d4z4c6R5P7y1D5J5F6y0k2w3j7y1V3F7f2Y2R9e9G1E2P4c4t1q1z5A0W4u4R8q5v8Y1M7U2A5m3X3D6Q7P6S2Z3m1k3H0/pictures/square_medium.jpeg
7401,leandro,j,75,2022-12-11 17:01:53.455359,name found,José Leandro Miranda Quan,"Navalcarnero, Spain",4 followers,Español,Joined in Jan 2022,"Psicólogo, terapeuta individual y de grupo, acompañante psico-espiritual.
Le gusta definirse como “hombre-camino”, es decir, le gusta y disfruta caminar como uno de sus pasatiempos favoritos, sigue su camino de integración para vivir con más salud y plenitud y acompaña el camino de otras personas.
Psicólogo de formación, buscador de la integración entre psicología y espiritualidad y por eso aprendiz y practicante de meditación desde hace años....read more",https://users.insighttimer.com/jIZ0nB42ejcNGautccLMRBLNMZH3/pictures/square_medium.jpeg
7402,jpfeiff,j,75,2022-12-11 17:02:01.815648,name found,Jim Pfeiffenberger,Alaska,3 followers,English,Joined in Oct 2022,"I am a lifelong musician and have begun to explore and provide meditative sound journeys in the last decade.  I am very interested in restorative sound therapy and the potential for sound and vibration to provide calm, peace, and healing...read more",https://users.insighttimer.com/M5y3V7M1v8A0k1t5y8x5V9J6n4g9u6B5S6W8V2T0n8Z6j2F7a5M4D1P9J7w3F7x5m3q9g4k7K0c5r1M4s8T9t4H0R8d5n6m3q6s6/pictures/square_medium.jpeg
7403,flexativa,j,75,2022-12-11 17:02:10.770984,name found,Joana de Almeida Mourisco,,3 followers,Português,Joined in Jul 2022,"Joana é uma eterna curiosa pela experimentação pessoal, pela autodescoberta e consequente consciência pessoal do ser completo que somos. Esta vontade, natural nela, levou-a ao encontro do Reiki (consciência espiritual), dos Caminhos de Anura (consciência energética), do Yoga (experimentação física) e do Processo da Sombra Humana (consciência emocional). A abordagem holística permeia assim a sua Vida e a forma com pretende chegar a quem a encontra....read more",https://users.insighttimer.com/jVGC3nJ2WigWEMk4ya6vfuiYSet1/pictures/square_medium.jpeg
7404,mooneyesyoga,j,75,2022-12-11 17:02:19.803998,name found,Julianne Fritsky,,3 followers,English,Joined in Oct 2022,"Julianne is a yoga teacher that blends astrology into her teachings. 
She is RYT 500
Certified in meditation
Certified in yoga anatomy
Certified in yoga for trauma and addiction
Certified in restorative yoga",https://users.insighttimer.com/RJPinoXJTnUPCB7GQb65HXmXMdr2/pictures/square_medium.jpeg
7405,jo-anneross,j,75,2022-12-11 17:02:28.257272,name found,Jo-Anne Ross,,3 followers,English and Français,Joined in Oct 2022,"Jo-Anne specializes in Meditation for Kids & Teens and is working towards a specialty in Children’s Yoga, to expand her ability to work with children & teens and their emotional, mental and physical well being.  Learning to enjoy life, to be grateful one moment at a time, and knowing that You are Enough just as you are right now.
Jo-Anne is Certified with Connected Kids TM, as a Meditation Teacher for Kids & Teens with and without ADHD, Autism and Trauma.  She is also a 200 hour Certified Yoga Instructor, and has her Emotional Freedom Technique (EFT or Tapping) Levels I & II....read more",https://users.insighttimer.com/SIYH69zyuGcwuipuFJfZS4zMb8W2/pictures/square_medium.jpeg
7406,jocelynesarkis,j,75,2022-12-11 17:02:37.078014,name found,Jocelyne Sarkis,,3 followers,"Français, English, Italiano and العربية",Joined in May 2022,Coach Certifiée en Programmation Neuro-linguistique,https://users.insighttimer.com/3JGMvyWDS9bh7lDNTUrfJyoP16u2/pictures/square_medium.jpeg
7407,bkjaya,j,75,2022-12-11 17:02:46.325278,name found,Jaya Ellis,"Wales, UK",3 followers,English,Joined in Sep 2022,"Jaya has been on a Spiritual path for many years.An instrument for Spiritual teaching to guide Souls to make a difference to all. Writer of Poetry. Meditator and Guide. A Mother and Grandmother. Having worked in various caring roles, she has a natural empathetic flare for all humanity and the Universe. Having conquered many of her own life challenges, helped by her love for The Divine, Universe and Mother Nature. Her goal is to help others heal and find their own inner peace and spiritual awakening. Now training as a Spiritual life coach teacher with teachers Arielle Hecht and Michael Mackintosh at Awakened Academy. Her poetry/meditations inspired by her Love of The Divine and teachings of Raja Yoga, reflect the true inner peace. 
The authentic beauty of us all. As Eternal Souls. Our true nature of Peace. Love is all we need. Come Discover your TRUE inner SILENCE within. Om Shanti....read more",https://users.insighttimer.com/m0K5j6j4K9E0d0s5t4h3g2Z1e8Y7e5x8f9t2B1D2p0X8e5a6x6D6J0R6g2M5F2Y7Q2k7h9Z7n4Q8T4w9r3w0V7D4f0b1C5f8c5L1/pictures/square_medium.jpeg
7408,jokirsch,j,75,2022-12-11 17:02:55.844340,name found,Jo Kirsch,,2 followers,English,Joined in Jan 2022,"Jo Kirsch, E-RYT500 has been practicing yoga for 31 years and teaching for 21. Jo is the Director/Owner of Heart of the Village Yoga located in Manchester, Vermont. 

Jo’s initial yoga teacher training was in Astanga yoga with Beryl Bender Birch. Since that time, Jo has been certified to teach Adaptive Yoga by Matthew Sanford, Trauma Sensitive Yoga by David Emerson, Yoga Nidra by Jennifer Reis, Yoga of 12 Step Recovery with Nikki Myers, Yin Yoga with Biff Mithoefer and Soul School Yoga with Sean Johnson. Jo has a deepening love and appreciation for Bhakti Yoga and enjoys playing the harmonium and chanting. 

Jo’s personal experience with Post Traumatic Stress has lead her to teach stress reduction techniques such as meditation, pranayama, asana, yin yoga, japa, bhakti, and yoga nidra.

A certified professional ski instructor and a lifelong learner, Jo finds that a balanced combination of physical activity, nature, yoga and eating well, leads to health, joy, peace and happiness....read more",https://users.insighttimer.com/5pSQ4zbzHudxw66y9E5rdMN55Uy1/pictures/square_medium.jpeg
7409,janessanickell,j,75,2022-12-11 17:03:20.771100,name found,Janessa Nickell,,2 followers,English,Joined in Mar 2022,"Janessa Nickell is a corporate strategy consultant turned athlete and resilience coach passionate about helping athletes, executives, and entrepreneurs transform their mindset and create more inner freedom so they can pursue their goals with greater focus and energy...read more",https://users.insighttimer.com/KgoI5KOw1NZTR9LtD598ZBG55Cn2/pictures/square_medium.jpeg
7410,julieavena,j,75,2022-12-11 17:03:44.490117,name found,Julie Avena,"San Diego, CA, USA",2 followers,English,Joined in Jul 2022,"Meditation & Intimacy Coach. Metaphysical Medicine Woman. 

I create spiritually sexy date night rituals for couples to spark up their love life, movement meditations for people who have a hard time sitting still and teach Shakti Kundalini Yoga for women. 

I am fascinated by the interplay of plant medicine micr*dosing, pleasure rituals and meditation to create lasting change and mystical experiences. 

My first meditation teacher at age ten was psychedelic pioneer and western yogi Ram Dass who taught me how to astral travel, enjoy embodiment and be here now.

My practices are rooted in somatics, neo-shamanism, Tantra Yoga, Kundalini Yoga, plant spirit medicine & metaphysics with dopeAF EDM music....read more",https://users.insighttimer.com/6j80gHrGXebEdPo33OFukaRofWM2/pictures/square_medium.jpeg
7411,meditatingmadesimple,j,75,2022-12-11 17:03:51.755420,name found,Justin Morgan,,2 followers,English,Joined in Oct 2022,"Justin believes everyone deserves to have more peace, joy, and gratitude in their lives.  He is passionate about teaching others how to use meditation to get them from where they are to where they want to be.",https://users.insighttimer.com/dcl7k3AWvQUWEANAiST3gnFUUjA3/pictures/square_medium.jpeg
7412,jiajing_guo,j,75,2022-12-11 17:03:59.279050,name found,Jiajing Guo,,2 followers,English and 普通話,Joined in Oct 2022,Jiajing started her yoga practice at a young age. She was trained as an RYT 200 yoga teacher in a beautiful east coast city while pursuing post-graduate education. Yoga and meditation helped her deal with the stress and anxiety during her Ph.D. career. Now she moved to the west coast and she wants to share the magic of yoga with others....read more,https://users.insighttimer.com/hiHeKVHO8aZ6qjbXUX9Jo66MOVM2/pictures/square_medium.jpeg
7413,jacedowney,j,75,2022-12-11 17:04:07.384409,name found,Jace Downey,,2 followers,English,Joined in Mar 2022,"Jace is an adversity alchemist, lovingly guiding others to transform their trauma into triumph. ounder of The illumitorium, a trauma-informed playcademy for recovery and thriving, Jace supports people in discovering their True Selves and living by their own rules....read more",https://users.insighttimer.com/hJSZAxSY7ohUlq6yvTH1F7ilLcO2/pictures/square_medium.jpeg
7414,atonewithanimals,j,75,2022-12-11 17:04:21.320673,name found,Janine Opheim,,2 followers,English,Joined in Feb 2022,"I have been an animal lover my whole life. I knew at a very young age it was possible to communicate with animals and in 2016, I qualified as an animal communicator. These guided meditations are the result of many years of helping others connect with their own animal family....read more",https://users.insighttimer.com/VknMPfdtdoVeLvKgNtONxeTlzDF3/pictures/square_medium.jpeg
7415,mindfulmodernliving,j,75,2022-12-11 17:04:29.569449,name not found,,,,,,,
7416,jaylianne,j,75,2022-12-11 17:05:00.571076,name found,Jay Tsai,"Cupertino, CA, USA",2 followers,English and 普通話,Joined in Nov 2022,Jay is a yoga teacher and meditation practitioner with great passion to make Eastern and Western practices available in more languages.,https://users.insighttimer.com/rm8t6v4BAmhYNWiUYzW3xoNBwf13/pictures/square_medium.jpeg
7417,julialemke11,j,75,2022-12-11 17:05:11.139671,name found,Julia Lemke,,2 followers,English,Joined in Jun 2022,"Hi, I’m Julia.

I’m an intuitive, coach & energy healer based in Ann Arbor, Michigan.

I help people and teams reconnect to their essence in practical, meaningful ways. Together, we cultivate greater depths of compassion to show up with courageous creativity and care in life, love and work.

Fluent in the Enneagram, the creative process and interpersonal communication, I bring language to the nuance of the human experience — and pair it with strategic facilitation — so we can build awareness, heal and color freely outside the lines.

Let’s reimagine and build a reality we all deserve to call home....read more",https://users.insighttimer.com/z40100pBvdh9LfVY2UAqyrRXK1G3/pictures/square_medium.jpeg
7418,jgb,j,75,2022-12-11 17:05:20.598025,name found,Jess Genevieve Brown (JGB),Thailand,2 followers,English,Joined in Oct 2022,"Jess is a trauma-informed recovery coach living the dream as a 'spiritual nomad' (currently grounded in Thailand). She is the founder of Kismet, an online community for anyone doing the work to heal and create change in their lives. Once a week, she hosts free group coaching calls for anyone wanting to process emotions that keep them stuck in negative patterns. She also has a 10-week holistic recovery group coaching program called Get Unstuck. Jess is passionate about healing, self-actualization, and giving back through sharing everything she has learned on her journey from surviving to thriving....read more",https://users.insighttimer.com/P0R0C4d0L7z6R7q4x5S2D9c9v7Z1L8C5J2K6n0P8j9r0j1S1g0E7m2K7n8E0t8Q9F6v1B5t1c4d9S2G8M6H4n2Q3h8M7T1w5J4j6/pictures/square_medium.jpeg
7419,joyfuljoey,j,75,2022-12-11 17:05:28.995023,name found,Joey Marti,"Denver, CO, USA",2 followers,English,Joined in Oct 2022,"Joey teaches clients how to become emotionally self-sovereign by learning to access their body’s natural ability for self regulation and healing. He has been exploring the resolution of disempowering emotions—for himself, his loved ones, and his clients—for over a decade, and he shares his realizations that each of us has a birthright to unearth our own unique emotional brilliance.

As an avid seeker who curiously investigates his own emotional roadblocks and integrates them as a daily practice, Joey has helped others to resolve a wide range of emotions: from general anxieties and fears to deeply rooted phobias and complex traumas. Joey has been trained in Emotional Resolution, Shiatsu-Anma Massage, Co-active Life Coaching, Orgasmic Meditation, and has his BA in Contemplative Psychology with dual concentrations in Health & Healing and Somatic Psychology....read more",https://users.insighttimer.com/iDJ6VyQWNrgD97MN3pNhEgItWgb2/pictures/square_medium.jpeg
7420,jennprugh,j,75,2022-12-11 17:05:37.401374,name found,Jennifer Prugh,,1 followers,English,Joined in Apr 2022,"Jennifer Prugh is the founder of Breathe Together Yoga in Silicon Valley, California, the Joy of Yoga School of Integrative Learning which includes the JOY MAP (meditation and awareness program). She is the author and photographer of River of Offerings, 12 Journeys Following the Ganges River. She offers meditation and embodied practices to support open minds and hearts, living courageously and creatively. Jennifer lives with her husband, teenage son and two golden retrievers....read more",https://users.insighttimer.com/uWkMaagVbROPKCkEtEECvMuK6AK2/pictures/square_medium.jpeg
7421,josephreder,j,75,2022-12-11 17:05:45.907765,name found,Joseph Reder,"Pont-en-Royans, France",1 followers,,Joined in Jul 2022,"Hi, I'm Joseph Reder, student in philosophy at the university Lyon 3 in France. Right now, I'm doing an gap year in a little village in the Alpes with friends. I do audios for the people I used to read outloud with last year, because we wanted to maintain this soft habit, its my pleasure to let them here also :)...read more",https://users.insighttimer.com/EApbry7r4mfk7OpPzXMlyd4SJUi1/pictures/square_medium.jpeg
7422,yogiinstitute,j,75,2022-12-11 17:06:04.078833,name found,Jill Enticknap,"Texas, USA",1 followers,English,Joined in Oct 2021,"Jill Enticknap - Founder of Yogi Institute Online Yoga Studio And School

To Jill, yoga is simple, it is a practice of self love. She was first drawn to yoga in 2010 and has witnessed yoga transform her own life; body, mind and soul. It is this transformation that has lead her to want to share the practice with others. She has well over 600 hours of teacher training education and has taught over 700+ hours of classes. Her teaching style ranges from power yoga to restorative to kundalini and she believes in the benefits of all styles. Her purpose is to make yoga accessible to every BODY, everyWHERE, COMPLETELY INCLUSIVE. This was her inspiration for Yogi Institute Online Studio And School where she offers daily free yoga classes and ALL are welcome. She is here and she is excited to share the practice of yoga with you today....read more",https://users.insighttimer.com/OYW9i0qdyCY1p0w2b7kdsPsOIHW2/pictures/square_medium.jpeg
7423,juliehubrecht,j,75,2022-12-11 17:06:12.503300,name found,Julie Hubrecht,,1 followers,English and Nederlands,Joined in May 2022,"Hi, I'm Julie! With my Yoga Therapy Center I create a safe place where I focus on the therapeutic aspects of yoga.  We rediscover the connection, safety and strength within your own body again. so emotional en physical recovery can take place. I trained in yoga therapy at The Yogatherapy Institute under the supervision of the IAYT and in trauma yoga at the Center for Trauma and Embodiment in Boston. I also received training in yoga nidra, fascia yoga, hypnotherapy, yin yoga, somatic breathing, ashtanga-vinyasa-yoga and post-natal yoga. Finally, I am a certified E-RYTeacher and YACEP at Yoga Alliance. I realize that my self-development is the basis of the quality I deliver to my students, which is why I continue to train. This self-development based on yoga always lifts me and my business to a higher level....read more",https://users.insighttimer.com/i1Riu1XncqWkKcnrk8qzVXb8zCU2/pictures/square_medium.jpeg
7424,josephmarlow,j,75,2022-12-11 17:06:21.047540,name found,Joseph Marlow,"Detroit, MI, USA",1 followers,,Joined in Apr 2021,"Living Magnificent by Joseph Marlow is built upon the premise that inside of each of us is a powerful and unique individual that is capable of great and amazing change in our human life journey. 

This service offers meditations, talks, counseling and a mentoring service designed to align you with the frequency of your magnificence and become the phenomenal game changer that can be a pillar of strength and resilience for not only yourself but for your family, friends and community at large....read more",https://users.insighttimer.com/m8WMkXW7obeXwUi3rCL90yRKa072/pictures/square_medium.jpeg
7425,jessbattersby,j,75,2022-12-11 17:06:29.825147,name found,Jessica Battersby,,1 followers,English,Joined in Sep 2021,"Jessica grew up entertaining for her family and friends. She engaged in community theater as well as living room Disney performances. As she grew up, her focus became more on advocating for others.  Through the challenges of switching careers, major personal life disruptions, and worldly conditions, Jessica found herself needing to reconnect. She delved deep into gardening and caring for her plants while praying for herself and loved ones. Her first book, ""Princess of The Plants"" came about during a journal entry where Jessica rediscovered her childlike soul that desired for attention. She hopes you will find your own way to pause, rest, and honor your true authentic version that is and always has been worthy and loveable....read more",https://users.insighttimer.com/zMf7wAQ5TiOVjMUtNgQoh4EJVMZ2/pictures/square_medium.jpeg
7426,mankoyoga,j,75,2022-12-11 17:06:38.328918,name found,Julia Manko,,1 followers,English and Русский,Joined in Apr 2022,"Julia Manko is a certified Kundalini yoga teacher and astrologer. Her biggest passion is to guide people to their inner truth, so they can shine their light and share their gifts with the world.

Julia has been a spiritual seeker since her teenage years. Her path to mindfulness started from Chinese tea ceremony. Then there were years of yoga practice. It was mostly Hatha and Vinyasa, until she discovered Kundalini and found all the integral parts of yoga connected in one. She learnt Kundalini yoga from Guru Rattana, one of the oldest teachers in the West, and she also studied the art of Naad yoga (the yoga of sound) with Parvinder Singh, the master of Naad from India.

Alongside with yoga Julia gives astrology readings as it is a great guide to one's inner potential and life path....read more",https://users.insighttimer.com/SoZbouMqjaT3X44oCYTkgZiHIjb2/pictures/square_medium.jpeg
7427,jewelletbrown,j,75,2022-12-11 17:06:46.936649,name found,Jewelle T. Brown,"California, USA",1 followers,English,Joined in May 2022,"Jewelle T. Brown is creator whose art is expressed through my roles as a healer, wellness  facilitator, meditation guide, speaker, and writer. She aims to change lives by helping people reconnect to the Divine by reintroducing them to their divinity within....read more",https://users.insighttimer.com/GgSrWP7hMPRz6J9pvhf0l17ulMm1/pictures/square_medium.jpeg
