,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
12500,riccardoprosperi,r,126,2022-12-12 07:50:11.135967,name found,Riccardo Prosperi,"Massa, Province of Massa and Carrara, Tuscany, Italy",194 followers,Italiano,Joined in Oct 2016,"Dott. Riccardo Prosperi
Esperto nella cura dei traumi e delle relazioni
Insegnante Mindfulness e Istruttore MBSR
Responsabile Consultorio Antitrauma Alta Toscana e
Centro Mindfulness Alta Toscana - 
Clinica dello Stress",https://users.insighttimer.com/n6s8y1W6n4E0b3B4k8g6K4u1F9r0E1J5a5B2z8z4J2q4F2s1p0T6S7q2H2U9H1D5y5t0g9v9e6Y4d1j5p2P1c7m5x6d6k2x2Z4p8/pictures/square_medium.jpeg
12501,rwaldinger,r,126,2022-12-12 07:50:29.870455,name found,Robert Waldinger,"Newton, MA",193 followers,English and Español,Joined in Dec 2021,"Robert Waldinger is a fully transmitted Zen teacher (roshi) and priest. He is also Professor of Psychiatry at Harvard Medical School and directs the Harvard Study of Adult Development, which has tracked the lives of hundreds of families for over 80 years. He is also co-founder of the Lifespan Research Foundation. His TED talk has had over 40 million views.  He teaches meditation online every week at the Henry David Thoreau Sangha in Newton, MA.  All are welcome....read more",https://users.insighttimer.com/d4m7r2n8M1U2D3b4r2U8C6R0r0R2w5G2x7Y2R1n0E3D4X4J0f1P3N8Q9x9y7q5C3T6W3Z4U1x8x2x8J3s0S6F0B8u8F2v1G2b9d4/pictures/square_medium.jpeg
12502,remingtoncooney,r,126,2022-12-12 07:50:52.813364,name found,Remington Cooney,"Bali, Indonesia",191 followers,English,Joined in Nov 2018,Mindfulness Coach; Meditation Teacher; Zen Student.,https://users.insighttimer.com/V8Q5m1S1n4X6L1C8Q7J2R5S2L2B0K4V0m5u1n7e7j4E4g9T5r8c7e2F1q5S8U6q8g9V2t5n9A7c4E7y7Z5D5p3T7G3m4q2v1y4Q7/pictures/square_medium.jpeg
12503,ritadeus,r,126,2022-12-12 07:50:55.441122,name found,Rita Deus,,187 followers,Português,Joined in Aug 2020,Desenvolve trabalho na área da Astrologia e Sagrado Feminino. ,https://users.insighttimer.com/c3g8z7Z7f5W6Z1A8Q8b8v1z1e0A2s8S5r8V9Y5W0C1X9P9B4e1T7h7Q4t0E8d4C3Y2V8d3S7F3H3g9y2x5A4P1q2y1H5Z4K6L4K9/pictures/square_medium.jpeg
12504,rochellecalvert,r,126,2022-12-12 07:50:58.373609,name found,Rochelle Calvert,"San Diego, CA, USA",187 followers,English,Joined in Jan 2020,"Rochelle Calvert has a devoted love to share the power and healing potential of mindfulness, somatic awareness and nature. She has taught mindfulness for 16 years and knows personally the transformational potential. As a clinical psychologist, certified mindfulness teacher and Awake in the Wild meditation teacher she teaches, leads courses and retreats with warmth, authenticity, compassion, and kindness to help others cultivate more skillful ways of living.

...read more",https://users.insighttimer.com/h9V9J2j8t2P1E6b3b1T1v4N0M6U2L9w6m4V9Z7H2D3g9a4F4R4D8c0c9z6w1D3V8w2S0J8G8p2a2a8G4T4z7G1R4b0V0V9W0t4H4/pictures/square_medium.jpeg
12505,rebecabernardes,r,126,2022-12-12 07:51:01.914072,name found,Rebeca Bernardes,"Sydney NSW, Australia",186 followers,BR. Português,Joined in Nov 2018,"Sou a Rebeca Bernardes e uso a minha vida  para falar pelos que não tem voz ( os animais ) espalhando o amor, a compaixão e a positividade através de um estilo de vida leve, saudável e livre que é o Veganismo! Meu maior objetivo é de inspirar e dar suporte às pessoas ao redor do mundo a serem a sua melhor versão!
Diploma em Nutrição esportiva, Diploma em Nutrição baseada em plantas e atualmente estudando Health and Wellbeing
...read more",https://users.insighttimer.com/a9a3J8v1r3G1W6M2S8M6q4X8z6M0a2h1c3d6V8d3u8d9q9n6G2F5j4A1P5x0L5N0s2x1s3s2P8P1T0m2Y8R5Q9B3m4H4t7B0L8q3/pictures/square_medium.jpeg
12506,rachelfrank,r,126,2022-12-12 07:51:27.312975,name found,Rachel Frank,"San Diego, CA, USA",185 followers,English,Joined in Jul 2020,Hi! My name's Rachel and meditation has helped me so much open my heart and find peace within. I hope my teachings will help you feel amazing and raise your vibration of joy and self-love! Sending you so much love. ,https://users.insighttimer.com/U4B8Q0Y8e0K4d9A6k2J3k1U2a5N3F5E1J7K7B8U4Y5D2Z0Z8u0Z3F1A8j7q4S3y4E3t5C4n6f7x0M0c0S4M9m5j8F6M7U2w9L2B2/pictures/square_medium.jpeg
12507,ronalynnfitzpatrick,r,126,2022-12-12 07:51:46.189121,name found,RonaLynn Fitzpatrick,"Winnipeg, Canada",183 followers,English,Joined in Jul 2017,"Perhaps you are exhausted, conflicted or seeking something more in your life. ​My mission is to help you improve your sense of well-being.",https://users.insighttimer.com/E9Q3T4V9Q9F3b8c2y8e9t0p7S1C3L9f2g0A0X9S5U4s8Q2q5B8S4a5b3j4p8V7M2A9A3B6g6e9z4z8S1a1C5x0J7V5C9d0f6j5e8/pictures/square_medium.jpeg
12508,renebrunold,r,126,2022-12-12 07:52:04.943689,name found,Rene Brunold,"Encinitas, CA, USA",183 followers,English,Joined in May 2018,"I began my meditation practice about 12 years ago without really knowing it.  It was when I took my first yoga class.  Back then you didn’t do yoga for the physical aspect, it was more for the spiritual connection and that's why I started practicing yoga.  I knew I needed a change in my life, something that was going to help guide me to make some positive changes.  I wasn’t quite sure what that looked like and thought yoga was a good place to start.  The journey has been long but well worth it.  I recently completed my first meditation teacher training and have since cultivated a daily meditation practice that I look forward to every morning.  My practice helps to keep me grounded, centered and connected to my inner peace and I want to share that with you....read more",https://users.insighttimer.com/G8w4K8c1N4s8G6C0X9m3u7p8A1F9k1Z0P4T1C8F4E0u6a5c8f0z0h3x1u5p6f1T1q5M6x5d0s8W6X2t9s7E6M2V0N7E1c6m9f0c6/pictures/square_medium.jpeg
12509,rubenreehorst,r,126,2022-12-12 07:52:23.777793,name found,Ruben Reehorst,"Maastricht, Netherlands",183 followers,"English, Nederlands and Deutsch",Joined in May 2021,"Ruben is a meditation teacher from Maastricht, The Netherlands. His meditative practice positively shines light on a wide range of spiritual and practical topics - and are often of a autobiographical nature. Through a history of youth trauma, depression and search for purpose he has turned his life towards teaching others and to learn in return. All reviews will be answered personally....read more",https://users.insighttimer.com/p0wJnzbSmDYsNaoSCCNwYuKis3D3/pictures/square_medium.jpeg
12510,angelamarino,r,126,2022-12-12 07:52:48.643728,name found,River Marino,,182 followers,English,Joined in Nov 2017,"River (they/them) is an artist, writer, therapist, and Kripalu-certified yoga teacher.  They fell in love with meditation and mindfulness 25+ years ago and have been practicing ever since. Their offerings are infused with the transformative and healing qualities of mindfulness-based practices, bolstered by recent research, and grounded in many years of practice....read more",https://users.insighttimer.com/H6q7m8s7p4r6f6W6Q7m1F3Q3h2r6L6S6P1k6N3L4Q9t6G5r8q3Y5t7p4k0u8Y1C2n9X6Z2X9r8c6v4Q9c8W7c6J9F9b3N6s6k8a9/pictures/square_medium.jpeg
12511,revchristie,r,126,2022-12-12 07:53:07.469453,name found,RevChristie Bates,"Oxford, MS, USA",181 followers,English,Joined in Nov 2021,"Rev. Christie Bates (Acharya Passatininna) is an ordained Minister of the Embracing Simplicity Contemplative Order of Venerable Pannavati and Venerable Pannadipa. She is co-founder and teacher of Deep South Dharma, a Buddhist practice community steeped in the Early Buddhist Teachings, and the contemplative therapist/owner of Passati Counseling & Direction....read more",https://users.insighttimer.com/h7f1G2w0D4k6T1k2e9U7K4E2E8t9z8P1Q9q5W3u0n5v7R6S3T4K4s3e4e0q3V1E6d6Y9U6j5y2f1q7g4x2c8q6k3E1d0F3L2f4G3/pictures/square_medium.jpeg
