,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
13200,stacymadson,s,133,2022-12-12 10:17:29.375231,name found,Stacy Madson,,682 followers,English,Joined in Jul 2021,"Through deep self-examination work, Stacy has found a serenity unlike ever before and wants nothing more than to transmit that feeling to others.  Over the past few years, she's honed the ability to see opportunity for gratitude each day and to even take delight in times of discomfort and uncertainty.  Throughout the 12 years of homeschooling her five children, daily readings and reminders have been vital to sustain peace while experiencing the beautiful traumas of being human....read more",https://users.insighttimer.com/mJFIhlLZMFe52Ed3SalnXYxoqNz2/pictures/square_medium.jpeg
13201,sylviajoy,s,133,2022-12-12 10:17:32.557354,name found,"Sylvia Joy, OMC","Hawaii, USA",680 followers,"Español, English and Français",Joined in Apr 2019,Here to help bridge the old world into the New World. ,https://users.insighttimer.com/N9p0C2h8z7D2S8Z0K7u1M5E4F8M8n1Y4y3Q9q6j9r9G7y8a4Q4z6F9f2h8D1r4T6H5W3E8R2a3b4E0Y9z7L2M1e6v4y7v1Y8r4v6/pictures/square_medium.jpeg
13202,mudesuajornada,s,133,2022-12-12 10:17:40.460215,name found,Sara Santos de Jesus,"Salvador, State of Bahia, Brazil",674 followers,BR. Português,Joined in Mar 2019,"Terapeuta holística, Coach e criadora do Programa Viva com Alma, desde 2017 ajuda as pessoas a liberarem bloqueios mentais e emocionais para que possam criar uma vida profissional abundante e alinhada com o verdadeiro eu.",https://users.insighttimer.com/r7c2u0h5d4k8R8j4G2L7K6J6b0B6N1D8N2L1k2a5W9r7Z5b0L3J1P6u5b8A1C4m4w2Z8P9M4W1y6f2T7b3c9A4P3K9b0k3v7V8F8/pictures/square_medium.jpeg
13203,sergionavazo,s,133,2022-12-12 10:17:44.388308,name found,Sergio Navazo,"Madrid, Spain",670 followers,Español,Joined in Dec 2016,"Mi nombre es Sergio Navazo, soy psicólogo. Mi propósito es con técnicas sencillas enseñar a la gente a encontrarse mejor. Una de las herramientas más poderosas que he encontrado es la meditación, la relajación y las visualizaciones positivas que crean emociones regeneradoras. (My name is Sergio Navazo, I am a psychologist. My purpose is simple techniques to teach people to be better. One of the most powerful tools I have found is meditations, relaxations and the positive visualizations that create regerative emotions)....read more",https://users.insighttimer.com/d7Z5r7j8P3a0P8J8u5N9s7N5g3Y7V6T6N7R3H9E9N1G9K6U3r5A5X1Y0f6T6J7k9U7a6C0J5f8v0L7A7v5q5G0F4b5V5z0K2T2v4/pictures/square_medium.jpeg
13204,szabomichaela,s,133,2022-12-12 10:17:48.652735,name found,Szabo Michaela,"Abensberg, Germany",655 followers,Deutsch,Joined in Jul 2018,Love. ❤️❤️❤️❤️❤️❤️❤️❤️,https://users.insighttimer.com/C8W5e3q0B5w4d0E5c5U3Z1p8h9J2a7K1z8w8G7P6q7t9Y2j2d1B4Q5B6j3s5X9X1h1W1H8G2A5H6A1p3v4M9W9U8c5J2P0K6a2d1/pictures/square_medium.jpeg
13205,shellyarkless,s,133,2022-12-12 10:17:56.232458,name found,Shelly Arkless,"Walsall, United Kingdom",651 followers,English,Joined in Sep 2016,,https://users.insighttimer.com/m9c1w0j2R2J5X3D0x0A6d3f6h2T6v4C6Z1m0D4p4t2z1X2d4v7X2s4B5f9b3M4a2C4M1m1H5v7Z3m0b0x3m2J1d4m5b8w1Z5J5f8/pictures/square_medium.jpeg
13206,sarahbrianna,s,133,2022-12-12 10:18:15.539551,name found,Sarah Brianna ,"New York, NY, USA",643 followers,English,Joined in Nov 2020,"Sarah Brianna guides women to empower themselves, become their own healers, and tap into untamed self-love. As a Soul Coach, Shamanic Energy Healer, Yoga and Meditation Teacher, she has dedicated her life to educating individuals on how to heal their minds, bodies, and souls. By helping people heal and awaken to their soul's purpose, Sarah guides them to empower their self-love and quality of life.
...read more",https://users.insighttimer.com/5K3EUxzKw7gSUl0otdX4N4vurPT2/pictures/square_medium.jpeg
13207,shayladawn,s,133,2022-12-12 10:18:20.546698,name found,Shayla Dawn,"Port Moody, Canada",631 followers,English,Joined in Oct 2020,"Shayla Dawn is a yoga and meditation teacher and host of The Soulmaids Podcast. She is a daughter of the sun and a self-love advocate. Her purpose is to guide as many humans as possible towards their highest self. She aims to have you discover your inner power while reuniting you with your calm, safe haven deep within....read more",https://users.insighttimer.com/Z4U1U9N8W6T7T9S4k5J0G5s3H3b4Q1d9E1f7Z5b5P8x3z4f2h1P1Q8H6X1M0A7B4M9r0r9w9R5h1H4K8Q3r6L7Z8T6K7k3R1s7K1/pictures/square_medium.jpeg
13208,shaktiwoman,s,133,2022-12-12 10:18:24.841712,name found,Sandra Rolus,"Sedona, AZ, USA",630 followers,English,Joined in Mar 2020,"Sandra is a Timeline Trauma Release Facilitator and Teacher Trainer. She helps people to heal their Childhood & Sexual Trauma, using her signature techniques; Sexual de-Armouring, Soul Birth Re-birthing and Ancestral Womb Healing in combo with Ho’oponopono, Breath-work and Timeline Re-imprinting. ...read more",https://users.insighttimer.com/T2L9T7Q7w7v0N0w9u2a7L0y1y2y5u0Q9C1N6h0k0c3S6q6K9J9b1c9Y6V6c4p0X2w7j5M2a2P7C9U6F5w5U4w5h8C3J6x5k5q5B3/pictures/square_medium.jpeg
13209,snehashah,s,133,2022-12-12 10:18:34.161854,name found,Sneha Shah,"Mumbai, India",629 followers,English,Joined in Mar 2020,"Sneha Shah is a consulting psychologist with double majors in Psychology. She has an incredible passion for initiating transformations and driving change.

She has offered workshops for more than 50 companies in over 9 countries across the world, including United States, United Kingdom, Russia, Switzerland, Thailand, Italy, Mexico, Canada, Serbia, and India. Sneha has conducted several workshops internationally for participants representing over 40 countries....read more",https://users.insighttimer.com/a1F7Q5e9X1w5D7h1y8F2s6L5U4F5W5r3K6S1V6p2u7D4Z5Z6u3R9F8y1m7N3Q8w2N6F3u0J6e4H0D5S9h3B4L9z2J7u1C6T8r6G4/pictures/square_medium.jpeg
13210,mindmaven,s,133,2022-12-12 10:18:37.887594,name found,Sara Robinson,"Colorado, USA",625 followers,English,Joined in Aug 2019,"After 10 years in the medical field, I transitioned into my role as mentor to assist women in reuniting with their truth and their power. I am a mother to 3 little humans and a wife to a talented, wonderful husband. We left corporate America, sold our home in the suburbs, renovated an RV to begin our travels. I create meditations for my personal clients to assist in their shifts, peace and awakening. I craved 2 things in life, freedom and peace of mind. Meditation was the catalyst to both!...read more",https://users.insighttimer.com/e4u5G2a6z4b1E5s9z4L5E6C5z3d3q0T3k8H7H0z9Z6A6F0F1d6N4h9a8c5k8J2k7X6F7u2S2Q3U3q1s8s5U7K8Q8m8X8Y1K6A3s0/pictures/square_medium.jpeg
13211,holistic_pt,s,133,2022-12-12 10:19:06.965539,name found,Sofia Borrego,"Costa da Caparica, Portugal",626 followers,Português and English,Joined in Oct 2019,"Sofia is well-trained practitioner of ​​personal development and self-awareness, including chakra meditation, healing and balancing, facilitating women's circles, womb blessing, and womb healing. She also holds a 12-year experience in Finance, where she acquired excellent stress management  and multitasking skills....read more",https://users.insighttimer.com/d6S9R4r5p9D7m0v3u8m3S7z1S1b9g1r6V7K3j3c3G8d7f2M8f6D5W7P9j5B3V7b4U2q5R6A3N4x7z7b9t5j3B9b6H1B9W3r0v9R4/pictures/square_medium.jpeg
13212,stephaniedordain,s,133,2022-12-12 10:19:30.568915,name found,Stéphanie Dordain,"Paris, France",623 followers,Français,Joined in Mar 2021,"Stéphanie Dordain est auteure et créatrice de coffrets audio d'accompagnement.
Hypnothérapeute et formatrice, elle forme à l’hypnose des professionnels de la santé, ainsi qu’un public désireux d’utiliser l’hypnose au quotidien. 
Elle crée notamment des protocoles et des contes hypnotiques spécialisés pour les femmes enceintes et les enfants. 

Son approche est axée sur le développement humain, la reconnexion à son âme et le respect de toute forme de vie.

...read more",https://users.insighttimer.com/oXbKfux1hzV0lZ1qs7pSOzlH1UW2/pictures/square_medium.jpeg
13213,thelocalmystic,s,133,2022-12-12 10:19:35.589768,name not found,,,,,,,
13214,sylvia-kolk,s,133,2022-12-12 10:19:39.237384,name found,Sylvia Kolk,"Hamburg, Germany",617 followers,Deutsch,Joined in Oct 2019,"Sylvia (Dr. phil) ist seit 25 Jahren Dharma- und Meditationslehrerin, autorisiert durch die Ehrwürdige Ayya Khema. Sie ist Initiatorin der Buddhistischen Stadt-Praxis, der Umdenkprozesse, des Buddhistsichen Stadtzentrums Hamburg Zentrum Liebe – Kraft – Weisheit. Als eine eine der bekanntesten deutschsprachigen Dharma-LehrerInnen, vermag sie es, die buddhistische Lehre mit Humor und Tiefe in unsere Zeit zu übertragen und mit gesellschaftspolitischem Engagent zu verknüpfen. Autorin. ...read more",https://users.insighttimer.com/d6C6j7n3J2c9t2y3z2M6D6u7J3Y7R0W3t7t4R0B7W4h7c4t7k4v3q6Q6h3Q1d8H2U6G8L3j1K4f9g9r1c0D8q5F6q1M1w1C0s5w4/pictures/square_medium.jpeg
13215,simplyaware,s,133,2022-12-12 10:19:43.751850,name found,SimplyAware,"Richardson, Texas, USA",616 followers,English and Français,Joined in Nov 2019,"SimplyAware combines the best of Eastern & Western healing modalities to help individuals achieve optimum physical, mental and emotional well-being. Our Wellness & Training Center in Richardson, Texas offers weekly classes in Tai Chi, Qigong and Bagua, Monthly Workshops as well as, private Vibrational Sound Therapy and Medical Qigong Therapy Sessions....read more",https://users.insighttimer.com/N6S9p4t3H8Y1P6S8x2g7E1y1d3T8V4h7L2T8X6k3r8K2m8y1m0j7N8k2a9Q7X2J2R4n2r6c5z0M7U0n0G9m8F5p6H6P3B7C6p7y6/pictures/square_medium.jpeg
13216,sofiaborodulina,s,133,2022-12-12 10:20:11.097640,name found,Sofia Borodulina,"Stuttgart, Germany",609 followers,"Deutsch, English, Español and Русский",Joined in Sep 2019,"Sofia's große Leidenschaft ist es, Achtsamkeit alltagstauglich zu machen, ganz frei von Esoterik. Denn sie glaubt fest daran: Gelebte Achtsamkeit ist eine echte Super-Power!

Sie meditiert seit 2009 und unterrichtet Achtsamkeit seit 2014. Ihre 21-Day-Mindfulness-Challenge für Unternehmen war 2015 für den HR-Excellence Award nominiert. Sofia ist zertifizierte ""Search Inside Yourself"" Lehrerin (Google's Achtsamkeit-Programm) und angehender Executive Leadership Coach....read more",https://users.insighttimer.com/A8n8t3r8r0x0w1v5H1T2m4u3C4d2q7v5T9w0J2N0P9C4c7j9b4s7u8N9c5b5h2P1w4g2b9N4n9E4D5m0K7t4m3q8m0t0P7N1L7Y6/pictures/square_medium.jpeg
13217,awakenedacademy,s,133,2022-12-12 10:20:15.752852,name found,Spiritual Recharge,"Sedona, AZ, USA",600 followers,English,Joined in Mar 2020,"Spiritual Recharge is a refreshing, empowering, and enlightening series of talks with Michael Mackintosh and Arielle Hecht, honored meditation teachers, authors and co-founders of Awakened Academy. Listen to awaken your true spiritual consciousness, create your blessed life, and be of great service in our world....read more",https://users.insighttimer.com/q2c7G2E3T4g3J1E7S9u6L1V1A8f7Y8h8Z0h8v4c6z4v6Z8R0L7T3Y7Y5a3g8B2P5Y8u0q9Y4T0T3p3R6z0t6m2c9q6j9p4T5n5s5/pictures/square_medium.jpeg
13218,swamisatchidananda,s,133,2022-12-12 10:20:35.021016,name found,Swami Satchidananda,,598 followers,English,Joined in Feb 2018,"Sri Swami Satchidananda, the founder of Integral Yoga®, is one of the most respected Yoga masters of our time. He dedicated his life to peace—both for the individual and for the world. He blended the physical discipline and compassionate lifestyle of Yoga, the spiritual philosophy of India, and an innovative interfaith approach that promoted harmony among all faith traditions. By making Yoga accessible to millions, he helped launch and shape the modern Yoga movement....read more",https://users.insighttimer.com/K5a6n6W8U2J4T9r2S6u5m9n1q5c2M0L7J2Z3z9w6s4u2x6b6g1t6Y1b0E7w8Z5B6A4f5a8D5y0E4L1F0s1C1a2L8j0n3H2Y3m1L6/pictures/square_medium.jpeg
13219,sandrasana,s,133,2022-12-12 10:20:42.677884,name found,Sandra Diependaal,"Heemstede, Netherlands",593 followers,Nederlands,Joined in Dec 2018,"Sandra is ontspanningscoach, yogadocent en maker van de apps 'Meditatie en Ontspanning' , 'Yoga met je ogen dicht' en '3D Soundbath'.
Tevens geeft zij Reiki behandelingen en Klankschalensessies. 
Sandra geeft ook live events op Insight Timer, met heerlijke geluiden van klankschalen, rainstick, ocean drum, windgong, etc.
Haar missie is om zo veel mogelijk mensen te helpen ontspannen....read more",https://users.insighttimer.com/X5Y6A3U1M0U7s9j2k3C0Z9Z6E1q7C6S3P8k7P9K2N6W5c8y5K6g1Y7R9N0p0J0S3H0j8J3F2v4w5a4N9P0p3g9J4y2b0C1Z2S1v6/pictures/square_medium.jpeg
13220,sarashirley,s,133,2022-12-12 10:21:15.572697,name found,Sara Shirley,"Toronto, ON, Canada",588 followers,English,Joined in Jun 2019,"Sara is an intuitive healer and spiritual teacher who is deeply connected to Mother Earth and to the Christ lineage. 

She works 1:1 with clients, offering transformative shadow work that helps her clients bridge them to their intuitive gifts and step more into their power. She loves teaching about the divine feminine and about Earth-based spirituality. 

She also offers 1:1 advanced healer training to help lightworkers activate their gifts and be of Service....read more",https://users.insighttimer.com/b6k5Y1n7p6f2h5p4b1K8U4D4K5V4A6C2z0N1r7r2F0R2A4k8S5G0h7B8n8y5q7R9N1t9E2f5H4G5S1Z7g3e5v8N2q6b0e0s7p3d8/pictures/square_medium.jpeg
13221,shen_yoga_and_wellness,s,133,2022-12-12 10:21:18.339749,name found,Shannon Hennerfeind | ryt500,"Ohio, USA",590 followers,English,Joined in Apr 2021,"Shannon is a yoga teacher specializing in hatha vinyasa and Yin.  Thru 20+ years of personal practice and formal training, she has come to value the importance of functional alignment.  Shannon encourages students to consider the physical target area or energetic intention of each pose while releasing the desire for the pose look a certain way.  From a foundation of safe alignment and attention to breath Shannon believes each student can reach their fullest potential, on the mat and off....read more",https://users.insighttimer.com/eKyY9rQhFieP00XSPur3o9HHHiH2/pictures/square_medium.jpeg
