,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
9500,mindfulnessinbluejeans,m,96,2022-12-12 03:32:30.832709,name found,Mindfulness In Blue Jeans,"Waltham, MA, USA",4.0k followers,English,Joined in Jan 2019,"For over two decades, Ron Levine from Mindfulness in Blue Jeans has been using vipassana (insight meditation) to transform the energy of anxiety, depression, and a once-crippling panic disorder into the path of freedom. Today, he offers his experience and interpretation of this profound technique to guide others on their journeys. Mindfulness in Blue Jeans ... because enlightenment doesn't care if you're wearing yoga pants....read more",https://users.insighttimer.com/Q2U3E0n4g4f1G7R7L7h3b1H2c2M2V9m2N8F4j0A8b0v4r0B1a7w6J2W3p5y2t5z7q7P3u0Z0K8Q8d3m4w5e8S0c7u8z3J1y9j1T9/pictures/square_medium.jpeg
9501,marcjuncosa,m,96,2022-12-12 03:32:49.907217,name found,Marc Juncosa,"Vilafranca del Pened�s, Spain",3.9k followers,Català,Joined in Sep 2016,,https://users.insighttimer.com/M2e3D4C7b5K1F8w3c9n5H7q6P1H4n9B4p0S2b6L8B8L2n4j5b9H0D1R3b2L0v9M5e2U5b4A8j1B2V2s5Y6U3r9y7P4C9a5r0y9k3/pictures/square_medium.jpeg
9502,wellnessmoira,m,96,2022-12-12 03:33:08.635165,name found,Moira Hutchison,"Newfoundland, Canada",3.8k followers,English,Joined in Oct 2017,"Moira is an Intuitive Coach, Mindset Mentor, Energy Healer, Meditation Teacher & Tarot Card Reader… Dedicated to helping people all over the world to break free of the invisible barriers that seem to block their ability to live to their fullest potential.  Using her own approach – The Letting Go Process – she helps people shift from feeling stuck and overwhelmed to being in alignment with their life purpose, inspired, empowered and feeling in control of their life experience....read more",https://users.insighttimer.com/r5H2W1t7E1J1p1g6u9n0L2b8p7G9H5d9g4p7A4b4g0X0L7f8s4q7r8E3K2J0u5s3G8U1R4t1L4P3c6S0D1U0k3r6Q6A5M6J0k7h8/pictures/square_medium.jpeg
9503,wellbeingweekly,m,96,2022-12-12 03:33:31.495289,name found,Michelle Kerr,,3.8k followers,English,Joined in Nov 2019,"Michelle is a qualified counselor, successful entrepreneur and business coach for women in health & wellbeing services who are looking to sell their services online for more impact, income and time for what matters most to them....read more",https://users.insighttimer.com/C8Q5t3y6y5M2L4E8J9C0a7x8x0P0H4u9E9W6z5m8A3f8s7D3d9Y5h2f0z2E0T2R6J1C7w9S6U0Q4v2V8R1f4X3G0p7Q6U9T1u9c6/pictures/square_medium.jpeg
9504,mindup,m,96,2022-12-12 03:33:34.192738,name found,MindUP | Goldie Hawn,"California, USA",3.7k followers,"Norsk, English, Español, BR. Português and Français",Joined in Oct 2020,"MindUP™ | The Goldie Hawn Foundation is a not-for-profit organization founded to help children develop the mental fitness necessary to thrive in school, work and life. MindUP was created in response to the global epidemic of childhood aggression, anxiety, depression, and suicide. Developed by a team of experts focusing on four pillars: neuroscience, social-emotional learning (SEL), positive psychology and mindful awareness. MindUP fosters the development of mental fitness and well-being of children, educators, and parents....read more",https://users.insighttimer.com/bFbo9J01VwfynXQ9jSAocETeFre2/pictures/square_medium.jpeg
9505,mindfulworkplacealliance,m,96,2022-12-12 03:33:53.042879,name found,Mindful Workplace Alliance,,3.7k followers,English,Joined in Sep 2019,"Our vision is to fuel a game-changing movement of mindfulness in the workplace that promotes human flourishing. Our purpose it to support each other in facilitating mindfulness initiatives within our organizations, to radically shift the value perception of mindfulness among key stakeholders and to enroll and encourage champions of the movement. Let us co-create mindful workplaces. ...read more",https://users.insighttimer.com/Q7J4D9x7W0C5Y2n7M5U4Y2J9M2x3c2u5H1u9p6s9H4D6e9k3E5X7x0k7d7b1V3X3Q5S1r0r6F9p2m1C2s0h9Y5s6W5q7A0z0W8U4/pictures/square_medium.jpeg
9506,brotherlobsang,m,96,2022-12-12 03:34:15.857688,name found,Michael Lobsang Tenpa,"San Francisco, CA, USA",3.6k followers,English,Joined in Oct 2019,"Tibetan Buddhist translator and meditation instructor trained in both secular and Buddhist modalities, Michael Lobsang Tenpa spent 9 years a monastic before continuing his path as a lay teacher/practitioner. 

He is dedicating his time to teaching the universal practice of the four immeasurables (four aspects of kindness), exploring the interdisciplinary field of EcoDharma and explaining the traditional methods embedded in the Buddhist worldview....read more",https://users.insighttimer.com/u9C6Q5m0t6x1z1t4j2a4N9R4U3h1b8A8u6m9X2b0g4W7B8r8A0Z7H9U3M6n6U7c9F8C5u9q8u0R8Q0p8v6A0P7k0s9C0F9k1P0Q4/pictures/square_medium.jpeg
9507,maryphelan,m,96,2022-12-12 03:34:18.620799,name found,Mary Phelan,"Reston, VA, USA",3.6k followers,English,Joined in Sep 2016,"Mary Phelan is the co-host of the popular and long running metaphysical television show, Telepathic TV and host of Inner Wisdom Radio. She is well known as an Intuitive Reader and Medium, EFT Practitioner and Trainer, Spiritual Empowerment Coach, Seichim Master Teacher and Creator of the Mapping your Dreams Series guide to Dreamwork. She is the author of the Inner Wisdom Cards, Spirit Animal Cards, Chakra Affirmation Cards and Mary’s Magical Message Cards. She holds training and workshops in her unique and groundbreaking techniques of Dream Interpretation, EFT (Emotional Freedom Techniques), Seichim, Tarot and her popular Psychic Development Series and others. She offers private sessions in person, via FaceTime, Skype or phone. ...read more",https://users.insighttimer.com/t8L0f2r2f7V2w8A5w1y2b4r3x5c0y6w0e5n5R2Z9k1y6A3r8w7L7c8m3e3G0D9j2p9v4M4S3c5c5v4F5S0x2C7y6d4e8t3g7K2C6/pictures/square_medium.jpeg
9508,michaeljkelleycht,m,96,2022-12-12 03:34:21.378362,name found,Michael J. Kelley,"San Francisco, CA, USA",3.6k followers,English,Joined in Apr 2020,"Helping people transform their lives by healing anxiety, stress, trauma, and more—Michael is a certified hypnotherapist and shamanic practitioner also trained in meditation and energy medicine. Supporting you with self-empowerment in your healing and / or self-discovery journey, he teaches a variety of modern and ancient techniques. ...read more",https://users.insighttimer.com/T2X4U7d4v4Q0J1P4K7v3P5x5m1L7d3R8N1u7M9k0h2H6u9b2t0f2D4h2G2G0p3z3a0n6f3Q9n0j9L9B5h3N9L8P7x0p2b2S8W9c6/pictures/square_medium.jpeg
9509,mollybirkholm,m,96,2022-12-12 03:34:44.200143,name found,Molly Birkholm,"Pompano Beach, FL, USA",3.5k followers,English,Joined in Sep 2016,,https://users.insighttimer.com/J6z5J6W0k7m3D7Z6q3a4e2y8c0B5Z5r0e3L4c5G9a2F4z6c2K5k9b7M9f2V4B9f1L9A2L4S9C5P1L5J9H1b4u7x7u3D3h5X7r8v1/pictures/square_medium.jpeg
9510,meditationmind,m,96,2022-12-12 03:35:02.980078,name found,Meditation Mind,"The Hague, Netherlands",3.5k followers,English,Joined in Apr 2019,We are a community of practitioners from all across the globe 🌍 Gathered for one single purpose: Bringing you closer to a clear & peaceful mind 💓,https://users.insighttimer.com/h2e8p3H7p4r7F2T1N4C9F5Y9P9S5v7d3G9R6A3w8X7d3B3b1A5w3Z9N8W3U0x8D6r7S2y3h4V0Z9j6D2w4n2E3L8h6a0T4j1g0T3/pictures/square_medium.jpeg
9511,moundsimone,m,96,2022-12-12 03:35:06.017480,name found,Moun D'Simone,"New York, NY, USA",3.5k followers,English,Joined in Oct 2018,"Moun D'Simone is a Spiritual Mentor, Meditation Teacher and Speaker. She is devoted to supporting others heal their relationship with themselves and bodies as a doorway into their hearts. She is known for her contagious self expression, that compels you to want to be around her, and share in her expertise. Her trauma informed method combines meditation, breath-work and contemplative psychotherapy, towards a life of purpose....read more",https://users.insighttimer.com/M6m1h2n3L1y1q1q6X3y0w4c9v0U0H1f8b3h1x3t1Y4X7z4k9c8k0c5j9P7z0d2L2x8Y4T3S6U8B8a2n5R9t4p0u6E7x8c7Q4a1V6/pictures/square_medium.jpeg
9512,melissawoodhealth,m,96,2022-12-12 03:35:08.766101,name found,Melissa Wood-Tepperberg,"New York, NY, USA",3.4k followers,English,Joined in Jan 2021,"Melissa Wood-Tepperberg is a mom, a wife, digital entrepreneur, founder of Melissa Wood Health and creator of the MWH Method. She's a meditator, certified in yoga and pilates while thriving on a plant-based diet. Now available on the MelissaWoodHealth app, The MWH Method sculpts beautiful long lean lines throughout your entire body using precise, low impact movements. These workouts are designed to do anytime, anywhere - especially right now from the comfort of your own home all using your own body weight.  On top of the library of 200+ workouts, there's treadmill series, guided meditations and pre/postnatal friendly workouts. This practice isn’t just about building a body you desire; it’s about building a better, stronger relationship with yourself. ...read more",https://users.insighttimer.com/HFlyHup5MWMVbwrNyvxu8HZ1z6y2/pictures/square_medium.jpeg
9513,miqueas301,m,96,2022-12-12 03:35:11.297605,name found,Miqueas Arana,"Darmstadt, Germany",3.3k followers,"English, Español and Deutsch",Joined in Jun 2018,"My name is Miqueas and I am committed to a Joyous expansion of Life on the planet. I affirm that Freedom is our basis, Joy is our quest and Expansion is our inevitable result. Join me by listening to talks where we realign ourselves with the truth of our Being. Nothing could harm, hinder or break the divine nature of your being....read more",https://users.insighttimer.com/g4N9L0e7D8r9j1j0D3G4P9f8R8e2N3m1W5q7U9L6U0V6g2v8x5P2N6W8D6d8R2j6P2y1t5C2U2n6A2F4U6B7C0B9T8C5C3c2g6Z2/pictures/square_medium.jpeg
9514,methods,m,96,2022-12-12 03:35:38.315931,name found,Methods ,"Salisbury, MD, USA",3.3k followers,English,Joined in Mar 2019,"Methods is a platform for Christian contemplatives and others in-tune with Spirit, with a focus on reinvigorating the little-known contemplative tradition for future generations, in addition to providing interfaith and inter-spiritual practices for those with other spiritual backgrounds....read more",https://users.insighttimer.com/c5u0T6D3B4g8U2S2z6j8b1j4K9t7j4c7G6t5f9b0x5R9H1K4X4b4e2n6x3Z0v4N3t7e8H2V6w4k1w0r4N2x9J8Q3J2N4Z0g5A3Q6/pictures/square_medium.jpeg
9515,asebyaishah,m,96,2022-12-12 03:35:57.284108,name found,Maryam Aishah,"Michigan, USA",3.3k followers,English,Joined in Nov 2020,"Maryam Aishah is an artist, healer, and yoga teacher in training who is passionate about self-healing and self-awareness using powerful tools like yoga, breathwork, sound healing, and meditation. She realized her healing gifts on her own spiritual journey and is now sharing them with the world as a meditation teacher and host of the Asé Podcast. ...read more",https://users.insighttimer.com/CoYiKUt3TRP9paxwfhav489k1Mc2/pictures/square_medium.jpeg
9516,markcoleman,m,96,2022-12-12 03:36:15.986956,name found,Mark Coleman,,3.2k followers,English,Joined in Jul 2017,"Mark Coleman is a teacher at Spirit Rock and has taught insight meditation retreats since 1997. He is passionate about integrating meditation and nature. Through his organization Awake in the Wild he leads wilderness retreats and nature based meditation teacher trainings. Co-founder of the Mindfulness Training Institute, Mark also leads year long mindfulness teacher trainings. Author of four books, Mark's most recent is A Field Guide to Nature Meditation. He loves to hike, bike, and kayak....read more",https://users.insighttimer.com/b8H8u4w7s4x3m4W3G5k7N5Y1V1F1W3f6k7j4s8f7z6B1B1X4x6x0h7v3q9g2S8M7n0H3u4v0x0k5Q6u8b2z4C0Q3z2M5b7B3x7J9/pictures/square_medium.jpeg
9517,comanche,m,96,2022-12-12 03:36:38.935949,name found,Micki Free,,3.1k followers,,Joined in Aug 2020,"""Grammy Award Winner"" and ""Five Time Native American Music Award"", Inducti in 2020; ""The Native American Music Award Hall of Fame"". Micki is of Comanche and Cherokee descent. ",https://users.insighttimer.com/L1ZRrxvmxIWYpyLA3nd7nxvD7Qr2/pictures/square_medium.jpeg
